背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,渡邊 徹,5,■,■,■,■,■,4,3,0,75.0,0.60,0,0,0,-,2,0.40,8,0,1,2,6.2,0,0.0,0.0,-
2,L,米村 尊,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,24,16.0,0.0,66.7
3,,松島 真,5,■,■,■,■,■,1,1,0,100.0,0.20,0,0,0,-,2,0.40,20,1,2,7,12.8,0,0.0,0.0,-
5,,清水 久雄,5,■,■,■,■,■,8,6,0,75.0,1.20,0,0,0,-,0,-,19,2,2,13,26.6,37,20.0,0.0,54.1
6,,岩田 晃祐,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,3,2,0,2,76.7,0,0.0,0.0,-
7,,野口 将秀,5,■,■,■,■,■,58,23,2,39.7,4.60,19,7,0,36.8,1,0.20,13,1,1,1,9.6,4,2.0,0.0,50.0
8,,丹下 雅行,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,河田 浩忠,5,■,■,■,■,■,33,14,5,42.4,2.80,4,2,1,50.0,2,0.40,20,3,0,11,26.7,14,5.0,0.0,35.7
11,,森 啓汰,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,久堀 雄世,5,■,■,■,■,■,8,3,4,37.5,0.60,0,0,0,-,2,0.40,11,0,3,4,9.1,2,0.0,0.0,0.0
15,,山下 博史,5,□,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,7,0,2,3,10.7,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,112,50,11,44.6,10.00,23,9,1,39.1,9,1.80,101,9,11,43,18.6,81,43.0,0.0,53.1
